Actual,Predicted
661,604.5515
492,511.28918
517,535.33575
634,627.61694
816,817.2381
828,817.67993
723,696.4194
825,829.9244
829,833.69635
644,633.11707
810,797.8364
668,671.73895
826,808.2054
552,578.3442
636,620.765
570,585.0721
732,737.0301
507,515.91315
554,529.7872
752,740.6452
758,734.26624
530,506.39172
760,767.77686
524,567.58813
449,495.0868
540,536.95404
586,563.5613
517,517.5786
769,750.58057
665,637.92303
524,532.2017
708,718.3251
794,773.63086
500,506.1296
624,625.0535
506,499.6634
668,678.63763
563,550.9252
822,815.66846
708,708.50977
524,516.01764
514,498.57217
481,474.78998
793,795.5123
463,514.9732
760,789.68524
819,817.99426
683,691.76447
550,579.6636
553,510.36716
571,567.10754
814,806.5071
570,568.19946
552,572.5295
512,482.92624
586,596.6659
663,664.9656
524,538.0289
695,626.3362
569,567.58203
802,803.2761
414,423.2639
624,632.0482
602,549.5391
670,683.50275
777,780.1528
602,592.29114
820,812.0031
820,815.01746
622,625.6717
634,613.1491
502,512.8846
508,499.59796
479,501.1063
688,698.21466
724,688.00934
604,607.8056
601,601.4128
621,585.1366
518,524.24915
754,757.3074
637,668.20764
679,641.9371
783,779.3214
784,776.97595
546,547.87854
712,734.37
781,794.21405
524,536.64966
563,622.4831
346,356.9112
719,743.41425
645,657.89514
572,537.127
756,767.26953
666,700.6243
552,526.5498
626,562.7618
610,644.6942
686,717.72485
830,821.1261
571,589.1903
761,736.0365
595,603.7222
500,490.48297
505,520.3636
539,551.12787
492,505.66028
497,507.82034
636,612.59204
502,540.59326
436,456.88617
642,604.9087
485,539.478
509,564.4112
500,489.08142
548,538.47125
678,679.7043
729,749.2434
512,531.3589
634,605.56946
730,728.9006
671,667.0943
567,535.13904
781,768.44965
494,526.10724
528,523.83417
739,723.7943
495,561.2589
830,828.2198
688,696.0776
796,767.13336
555,521.7284
472,457.1439
550,552.98645
578,556.40576
803,759.24963
624,611.20807
485,432.48944
742,778.7863
601,594.98157
638,679.8222
475,485.49692
449,500.9607
764,786.62494
631,599.8862
811,786.3248
785,816.3697
539,553.1344
781,781.1365
835,834.50055
746,702.30347
618,590.4279
508,527.7943
755,724.4244
530,566.6723
693,668.2247
530,546.8607
658,627.1587
622,599.08093
584,553.96014
569,569.7599
594,562.4934
729,732.91156
543,530.47266
743,749.645
458,412.98245
554,546.10266
496,527.39777
825,813.7728
739,720.4772
458,485.44186
506,508.6395
639,643.8675
782,782.2442
497,517.72736
797,812.9101
723,715.6462
644,631.02625
606,597.3457
654,642.5769
708,709.84106
734,748.20715
682,696.6045
709,686.97845
414,424.90118
808,781.4603
480,520.8662
458,454.6321
498,500.6398
521,529.00287
524,530.2505
504,492.91144
682,684.8812
575,572.27124
566,545.5374
790,799.21423
828,818.2699
573,612.4566
818,820.6146
776,755.13806
798,804.919
625,693.5862
618,647.9813
491,513.2856
820,789.28674
486,519.95325
548,571.22876
672,691.32184
502,516.0511
618,604.8781
542,555.6754
467,525.1146
581,574.33527
592,561.4786
506,571.7256
787,790.0706
541,598.7114
740,711.251
537,517.1472
583,629.3748
742,718.47314
419,449.93307
782,774.0396
550,539.81146
499,517.3163
520,639.5481
624,602.10736
510,510.35547
558,548.3545
517,529.8441
810,798.1114
646,643.3581
500,571.34924
820,821.95685
544,584.5372
450,427.4048
478,524.9627
594,646.32086
747,773.6429
644,616.4882
824,826.6542
466,458.7537
569,560.6671
726,710.5967
698,729.3086
569,618.0934
617,608.05664
558,569.9154
640,643.7251
492,488.5236
577,567.5123
791,823.15466
627,613.4541
559,566.0912
655,685.563
484,487.36575
658,664.4908
475,478.31088
475,501.49008
479,479.77155
486,509.39386
615,605.8101
758,709.01434
552,540.6187
512,524.40765
440,420.09683
813,803.3496
760,808.3388
506,512.96814
669,678.60956
541,466.58762
542,577.055
524,512.54504
662,705.78827
536,485.39005
563,565.94727
501,499.93106
516,529.91425
542,559.8673
580,601.1037
550,547.3842
815,780.6889
532,539.11176
672,703.0899
594,601.9053
541,581.95135
652,671.8143
668,659.42236
764,765.09204
800,791.24066
553,585.6917
645,636.2378
652,684.10284
797,791.217
676,680.35614
484,505.31256
517,520.3257
807,813.6401
502,551.328
612,558.0069
512,517.9711
593,574.75366
630,620.8205
823,822.0595
450,475.37286
767,751.2522
769,806.4003
732,747.7321
562,552.4141
629,629.71936
583,570.5684
517,523.0584
832,817.1259
774,780.1756
820,812.9874
607,624.55176
525,468.92334
551,584.7105
524,535.3561
658,640.959
436,433.66022
777,790.0581
786,774.0508
609,620.08856
617,618.29803
524,535.2973
510,519.88
524,534.86395
512,528.22406
814,827.6523
720,779.4293
508,522.37646
551,573.7334
515,514.6827
619,625.6486
507,512.6842
756,771.9645
493,505.08234
606,572.2908
829,822.88043
646,677.27747
810,817.2741
760,760.054
562,575.72266
605,650.55286
514,548.6685
490,514.30756
514,529.70703
563,617.90674
403,404.82135
498,498.79196
785,759.7004
543,570.38293
813,798.891
528,503.37027
790,789.8584
487,506.36584
733,732.998
690,704.80383
565,581.7988
542,563.33606
717,613.6727
643,672.3406
748,765.9892
489,507.35535
535,519.52844
512,521.09064
505,521.2153
723,709.51965
621,634.80554
690,713.2491
620,614.69806
813,792.6734
582,562.35974
428,431.09537
517,539.9954
813,825.958
559,568.28424
734,728.9994
830,834.4497
496,528.37604
805,806.5879
666,695.1931
510,498.06665
441,467.41174
832,835.75775
543,530.74176
490,491.9536
524,530.4769
512,522.8036
536,510.0346
520,507.6667
514,520.1536
655,675.2853
517,534.2759
496,519.65924
648,603.7545
640,667.2075
595,600.7829
485,441.90152
535,534.743
507,503.70175
474,519.7242
388,404.0034
637,667.0864
596,567.71405
458,523.65204
517,520.24426
801,805.4672
797,782.5509
797,801.8606
553,551.0233
696,664.3302
498,500.8051
517,532.8708
572,561.63806
480,485.87585
603,600.88306
600,644.88025
618,554.3229
675,705.4393
833,837.02313
597,594.2913
457,467.63232
629,639.42694
764,761.86
660,637.938
544,561.465
564,535.2275
422,493.73026
605,626.46246
527,542.05963
411,424.70584
512,522.3466
581,650.1617
720,659.7163
567,551.54126
746,767.68335
594,568.7375
813,804.9484
583,687.92285
826,823.624
652,681.02435
600,614.8797
737,728.4462
768,761.2081
795,811.6174
804,783.5099
346,447.03577
760,789.4054
566,542.4537
652,647.76544
814,824.18945
734,723.90173
722,707.25616
688,680.3626
591,587.45654
528,534.4495
620,578.9182
785,797.32935
510,540.2225
614,623.1406
506,548.1598
438,469.69238
393,360.98853
790,797.805
818,814.75696
807,787.32684
616,614.77155
822,822.985
685,675.9565
825,816.5365
512,526.1309
743,811.3692
801,742.9074
799,809.00323
519,533.07465
731,678.6662
518,533.51514
502,502.34116
552,528.08026
527,523.0739
521,527.78033
547,540.9425
796,814.01514
772,795.14954
716,702.4737
654,622.28326
644,681.49304
662,738.09485
785,784.283
674,662.71423
524,541.90076
793,802.8553
679,707.0106
807,810.5542
756,762.1445
827,821.8516
602,562.25543
623,604.80664
515,521.2406
552,540.6288
563,565.6968
775,783.45447
595,570.51105
435,430.28555
711,724.1522
525,513.2373
626,576.40643
517,531.1042
661,706.69275
470,477.96213
719,685.3421
537,516.0614
724,712.7377
765,770.8741
691,731.47455
378,369.15726
508,512.63055
541,603.2881
552,554.06647
555,601.0494
683,701.90906
676,697.04846
711,686.92236
412,438.3448
533,546.8361
535,536.57684
487,526.72314
790,775.03894
683,626.66675
644,666.14984
500,536.42303
534,582.85297
409,428.73596
647,665.6088
545,570.3049
628,624.412
829,823.0106
630,606.3588
601,670.7344
744,742.9318
808,798.7041
811,821.08057
560,562.63354
632,646.72
489,500.04034
829,830.34235
826,828.1735
832,832.4748
568,558.39325
529,532.8494
654,657.05585
771,767.3031
542,490.42328
528,525.9567
653,704.63074
536,544.77185
717,712.80505
551,608.38776
548,528.6034
727,775.54254
508,527.42975
505,516.71173
506,519.74963
775,770.07935
654,636.53125
534,501.67615
535,594.4229
787,793.006
759,751.5313
555,506.5978
574,564.2444
537,570.89734
493,517.8706
517,521.8932
550,611.22235
502,485.9724
809,809.34735
560,553.49554
784,754.5732
499,513.8165
537,586.5157
796,779.47516
620,652.5841
555,572.814
442,475.40405
706,675.09015
606,576.49493
662,636.6379
650,639.50806
818,826.09045
751,723.23413
536,568.21844
517,529.0748
428,428.46262
695,703.0646
794,741.6713
673,651.23175
821,823.4817
744,784.3233
496,524.5125
758,729.7398
591,618.29297
573,636.6264
695,677.1916
756,736.72107
431,436.80704
453,439.10507
497,507.20303
830,820.22174
698,686.645
621,617.66473
547,520.8728
586,587.3547
453,474.68942
445,463.03513
502,513.08136
548,567.15234
685,692.2945
697,751.11926
814,824.6595
805,800.8809
549,544.2807
654,661.5289
482,504.31622
663,684.9643
528,545.9561
390,439.31116
529,554.7351
480,493.06784
616,577.057
712,727.00446
749,750.9831
396,437.72324
715,731.71814
512,520.8381
662,627.9694
741,702.5498
397,437.30756
492,508.28357
703,652.8403
640,658.1045
764,749.8264
528,536.90125
484,505.7851
580,647.0814
539,582.4889
502,515.2146
767,766.50665
730,710.5543
558,555.7645
836,822.6813
534,505.53912
457,483.12036
553,563.64136
649,664.09985
604,599.6709
710,700.47906
749,725.47974
774,760.43134
733,715.1249
500,506.9427
484,505.70285
637,606.3848
692,735.53235
665,671.3168
472,382.99423
530,570.83325
640,626.9346
802,804.51666
765,794.1412
474,425.15085
391,451.9109
800,785.88
467,475.3071
524,539.92834
674,634.8908
730,717.32153
823,815.408
500,530.51227
494,514.1762
552,549.82074
665,644.48773
479,502.88757
714,623.4097
499,559.5477
571,542.93713
511,526.4109
576,589.76855
573,596.37976
432,434.60068
730,717.72644
677,692.4995
815,822.0335
524,534.5658
594,598.0068
633,594.38556
832,820.1544
655,637.57837
521,507.7642
591,568.1339
524,535.8544
617,622.10925
469,497.54343
637,602.5786
615,612.69867
541,507.8592
491,541.6345
556,553.6541
632,673.00073
732,737.3504
552,514.8204
744,717.1041
518,499.1588
454,487.31302
574,588.6781
444,498.20718
774,779.84393
525,535.19464
585,606.5445
576,575.35693
715,694.7746
506,517.2911
512,509.84125
810,809.56793
544,525.7811
505,495.90088
513,481.52344
465,479.45242
592,578.7795
835,843.05817
815,803.8851
691,708.6879
558,558.9647
618,623.19464
501,513.47705
815,806.6607
517,527.3805
580,583.2302
830,807.8473
797,800.71313
536,519.60297
809,797.62366
725,750.111
783,797.1026
524,536.591
817,810.8475
603,561.07385
827,829.2044
706,680.834
554,558.94037
539,531.3355
815,797.63007
571,572.9078
586,584.5717
818,818.6707
501,555.8018
723,731.49084
597,601.1446
505,524.0705
501,527.016
475,509.36154
678,684.18506
794,759.14966
656,659.3034
824,826.1605
612,609.2319
555,559.8982
737,723.6819
567,578.52106
550,531.6063
733,711.95636
603,588.379
477,437.16483
470,493.32227
506,538.73987
669,692.3202
462,491.75098
670,688.4907
704,715.3522
806,808.84106
558,562.3848
626,604.4896
659,653.2885
824,815.19366
744,770.80536
578,566.06055
596,644.721
507,517.7759
812,775.08496
825,832.1716
546,563.5394
418,458.37485
609,614.40234
546,569.6418
535,509.2645
730,781.3605
510,496.42505
674,662.05347
462,399.50336
824,818.3206
695,701.4545
581,591.8316
816,773.5101
480,546.63947
839,837.73267
606,606.42755
674,664.39716
556,537.63574
478,509.2948
634,696.24963
499,532.2299
662,677.6876
505,595.8461
507,547.6282
461,498.32626
705,734.5727
814,821.61
565,594.8782
575,462.2121
400,490.8915
662,667.34863
651,613.76587
572,565.53406
523,543.33276
536,553.891
518,515.76324
815,815.2686
467,502.7079
794,822.9576
495,553.58246
497,511.5821
742,720.6738
788,756.9237
535,539.28
825,813.79034
517,517.7729
712,697.546
584,580.9089
510,506.09155
787,797.316
438,464.96347
437,450.70532
678,680.03406
486,508.21173
524,537.5555
507,507.28168
665,671.0014
529,516.4693
701,755.2176
454,496.7109
585,584.178
480,505.33795
588,587.07776
637,598.7458
653,606.11487
738,717.66016
494,510.6153
545,502.3026
813,806.911
604,580.28326
562,537.59686
611,604.8217
833,829.6199
543,521.18994
514,543.45325
749,737.84467
570,601.14734
746,766.4676
597,593.75824
480,485.1225
428,424.09845
517,531.8512
546,550.87854
651,624.9745
554,526.01935
343,355.62668
817,788.0516
542,461.4263
548,499.16928
828,825.2972
818,803.88635
510,524.833
737,731.3322
498,534.267
770,788.1739
539,556.19696
512,526.9178
744,668.99225
606,589.061
508,511.24567
606,602.3953
524,532.70807
720,616.91113
820,814.1277
653,634.2142
622,596.083
423,464.3856
745,761.6428
804,780.7224
609,613.84033
638,609.46954
456,463.85904
580,616.51215
803,814.8126
517,538.11475
526,598.72614
814,809.6768
592,587.3861
741,779.47504
612,590.2447
827,814.02264
590,570.5891
604,579.1559
659,681.7427
666,650.1891
605,623.60315
468,500.19897
656,656.8587
575,562.6395
539,540.14825
439,440.0089
716,718.7883
496,517.6584
426,469.6711
659,680.1393
581,571.4682
664,778.2919
725,733.8346
813,810.7169
625,632.8263
517,534.7665
553,573.99207
823,817.6036
540,520.55524
525,582.26575
483,498.33087
550,574.31006
780,760.26025
601,547.86945
552,553.97296
591,654.0496
574,582.80695
512,524.81213
679,668.1053
535,558.4726
588,561.9733
670,653.71576
449,457.37396
759,771.33276
735,709.68384
524,540.64105
583,598.0665
664,679.6966
760,709.72644
552,556.90063
661,691.70056
453,466.8406
557,591.56757
639,625.9812
531,556.2119
573,611.59796
575,587.5513
611,611.7908
815,806.14716
825,824.0022
538,580.6848
719,718.3624
626,606.4116
696,728.93475
530,510.8837
807,805.4414
777,754.37256
609,597.4524
531,540.9307
576,560.3008
590,613.18634
583,640.6892
586,595.34937
710,704.3738
511,496.12747
773,782.8302
700,695.13763
558,526.33246
517,529.1611
560,535.9954
511,516.4522
722,686.82837
619,620.9154
633,580.3994
507,522.06824
664,670.2861
696,668.4241
513,520.67474
698,701.2823
583,616.5974
714,727.30634
611,575.6431
811,811.86017
487,535.01263
630,687.55066
657,671.93353
783,742.3612
726,743.2973
801,802.6065
820,780.953
537,540.58606
579,603.60034
836,839.83856
592,587.29926
782,763.4859
645,667.19434
517,525.3262
641,669.78094
642,654.16705
677,696.65875
543,517.0809
746,746.2169
679,663.4539
732,742.32336
511,544.7166
494,502.9916
493,518.7085
457,532.29285
678,662.21454
561,569.1254
534,539.64874
786,772.37396
515,494.13528
510,509.15958
773,786.55457
508,520.7341
619,632.35376
658,679.896
481,516.90814
526,502.88956
687,659.63367
558,579.9537
574,603.5365
596,615.7597
569,571.7849
659,675.5995
421,487.75876
489,470.2322
586,630.51373
427,433.58273
816,801.78503
671,639.83716
540,514.2642
641,637.0634
810,770.7172
488,507.45148
498,498.03372
638,665.5663
510,467.4394
516,535.8378
691,663.8922
640,621.7003
798,767.604
539,529.2438
723,715.865
572,540.0917
773,756.4567
599,635.7909
508,466.87964
582,598.56726
517,533.7394
421,465.87646
563,578.67957
512,528.59894
514,539.0666
720,714.0603
652,669.29315
813,814.02454
491,468.25995
450,456.43146
589,517.1578
539,556.1557
736,694.606
533,541.9337
734,744.57587
598,598.31287
564,546.7646
447,475.87744
560,535.18176
519,518.8495
613,606.5332
754,744.25867
774,787.5106
432,441.37997
819,823.4352
528,536.46265
502,520.33936
815,815.9042
460,469.52625
509,609.32983
499,520.8192
583,588.5837
633,639.29376
552,607.4179
528,510.25443
602,566.4611
587,579.88055
524,529.4439
772,747.6735
647,718.5381
819,818.3125
550,568.6314
703,681.1043
617,632.0327
688,677.7009
501,504.6209
476,522.12537
785,799.11633
494,513.6723
711,732.8935
646,639.18774
507,528.9756
719,730.6131
768,781.802
470,523.5129
520,499.5372
514,523.5724
742,732.08746
378,383.09116
622,683.04474
813,793.9679
644,655.93036
710,643.5525
670,677.77203
534,533.3651
656,626.5738
664,660.2126
610,592.8422
616,595.49506
522,515.93365
543,557.22327
452,439.12982
558,535.6638
589,560.23535
569,540.71515
671,670.2609
447,461.79187
404,432.70245
800,775.66907
524,538.0657
800,815.4052
586,503.62753
586,552.1383
558,596.01483
522,533.83545
666,732.8544
503,507.42676
651,651.76526
573,593.6862
580,532.28357
804,744.47034
533,572.9746
640,658.58844
713,673.0904
662,677.08276
535,585.6017
430,468.1395
509,518.90894
526,533.66125
521,494.585
571,592.5417
822,828.02094
659,625.4907
677,681.1909
590,640.5641
830,833.3889
809,806.23816
458,469.51593
587,584.1327
517,509.67947
827,829.6926
774,765.8379
561,542.1476
812,812.3831
489,495.77475
505,525.67053
556,571.82654
712,737.4371
522,502.3781
433,424.26724
462,479.10132
538,567.7889
501,555.50385
485,481.67908
579,627.83624
704,709.10065
820,811.96515
556,576.9907
587,584.7277
671,692.2838
495,484.3981
482,492.52698
804,803.8517
552,543.43756
795,814.0113
660,666.4518
542,496.834
724,721.8096
436,464.4557
579,575.30444
534,541.06287
534,513.2852
499,521.4723
763,780.12384
573,574.9783
632,569.91064
517,533.536
606,612.5278
700,708.20715
828,826.39215
638,636.9755
698,733.91986
734,723.4792
472,477.80698
444,521.7536
599,572.89343
807,775.8808
499,505.89615
723,743.0713
504,496.64932
706,685.52094
616,601.87225
554,593.2627
694,685.72797
658,573.2926
368,482.18707
421,481.7628
505,519.2219
597,569.8696
515,528.0924
443,461.583
780,780.5958
427,453.42712
697,719.49097
580,551.31744
624,631.4262
479,483.47452
562,552.0075
663,634.1383
634,583.1147
559,570.97363
509,476.43768
611,619.2355
487,505.40576
397,415.17023
581,598.4757
723,705.8921
578,571.9067
568,587.4692
509,544.3424
798,770.85815
658,663.8171
571,598.7221
594,522.18854
716,697.9469
514,549.73206
819,809.0735
760,753.2849
726,726.4405
808,806.208
558,549.63214
502,511.31122
494,542.4147
622,621.12805
625,624.6949
415,440.72946
793,744.8814
553,505.67987
683,719.0571
714,714.45844
515,529.0694
583,593.7943
517,522.04895
800,815.61694
502,504.76416
622,609.2605
493,509.59534
745,737.0886
754,750.0298
505,516.842
731,772.24286
519,589.86615
810,801.3213
536,514.72687
579,606.2356
693,698.72534
585,549.1717
540,562.1104
556,584.5115
576,567.4303
464,528.2388
762,758.4163
645,632.3585
523,536.12897
780,787.70483
533,596.4817
724,716.88904
608,622.1332
785,778.1741
720,740.95807
503,492.41864
560,560.4688
658,654.9985
646,726.4649
578,607.364
569,606.57574
621,611.3398
812,802.1802
485,459.18115
488,507.065
522,537.96094
500,530.0747
793,792.52716
488,520.7752
505,499.03543
740,720.19165
810,756.79645
788,793.45447
658,671.6995
549,537.8806
807,806.6491
821,829.3021
407,459.45038
601,572.42786
495,522.1555
517,536.72675
799,746.967
532,521.45074
832,833.5714
372,387.97153
760,752.94543
536,541.1292
468,498.59613
495,492.41867
741,733.73346
793,802.05927
590,541.88116
488,582.37396
711,702.4958
483,474.07822
799,782.6582
523,556.58496
534,574.91766
627,650.8441
821,789.306
646,621.4628
524,534.2764
433,433.75793
417,448.2573
779,779.6259
524,557.79913
476,506.21414
777,802.2471
717,714.95575
812,806.9114
818,820.8915
524,534.41345
499,509.66522
785,783.2266
759,741.0918
493,504.82498
775,752.5571
686,651.0693
641,646.7244
638,624.06964
524,532.6908
731,730.41187
671,678.64923
811,809.74133
775,768.84753
789,790.2581
828,828.22266
769,760.5405
781,744.4795
554,555.0183
591,601.8093
734,721.6099
545,537.5149
656,658.7535
769,714.6427
529,483.34598
778,777.1995
487,504.0162
509,549.5915
753,778.4639
763,753.5338
527,501.30975
608,603.23645
523,490.44073
597,642.4936
531,522.85626
738,765.0464
517,534.80896
587,620.76746
832,834.46594
530,548.9571
754,759.156
817,816.63495
517,536.78796
585,579.3891
532,540.49194
517,525.4276
706,661.17535
603,605.3791
512,528.7279
617,658.33093
741,698.6702
582,590.6402
727,624.5245
445,482.79785
501,551.0548
629,627.05554
628,595.3052
625,627.3576
639,629.7559
659,698.0894
799,783.87805
459,514.3082
673,691.15894
593,575.9402
683,679.58466
502,517.12573
794,787.47314
735,745.41504
590,595.85425
572,561.13477
648,660.1373
514,526.4318
819,812.97504
356,378.41177
811,786.011
664,668.71326
603,596.3795
472,481.66086
511,519.7633
519,522.76013
618,717.6913
524,553.89764
481,484.7965
538,527.65704
615,614.3466
756,744.39075
722,681.7361
499,518.74945
814,809.1862
657,658.6786
821,818.23975
535,557.5344
515,475.7033
517,533.41425
509,523.5522
574,559.60614
684,667.2762
606,631.1494
805,801.42255
677,640.5586
448,469.5987
610,594.9006
512,533.81854
455,481.48068
772,764.2568
612,603.98596
824,825.93024
605,597.39435
618,614.6524
512,538.7651
814,813.77423
527,531.48315
524,535.32355
494,505.2057
713,731.38434
593,601.6767
494,504.7961
524,540.4235
809,819.6764
524,525.43805
593,591.671
497,521.18414
563,543.12823
718,713.77606
579,566.6679
562,586.5475
628,660.1371
524,537.1332
412,451.8336
570,543.8584
552,573.76416
471,510.6953
679,662.9157
572,574.97125
810,811.9666
667,619.4287
482,484.69962
517,517.06647
552,559.18195
747,759.6685
758,753.9247
445,465.7737
583,613.2487
569,595.9713
820,767.0822
508,520.81256
716,696.72125
833,839.3565
486,514.909
623,622.8975
675,667.20105
517,526.45703
790,780.88074
458,474.2996
789,772.33215
551,563.361
822,826.0615
617,604.28143
508,524.6518
598,584.2532
667,688.3707
537,502.64188
563,577.6499
796,804.88904
608,584.9927
598,588.2409
736,713.4444
595,585.961
824,829.6417
814,812.8081
634,657.51825
810,814.3654
646,647.27625
532,500.31873
685,700.11005
512,530.3821
442,484.33542
526,544.85535
567,570.9538
629,648.5194
494,510.02432
575,633.6112
508,529.1412
739,768.3492
554,567.56396
528,491.4248
581,600.0559
450,458.83997
720,712.76996
641,743.99963
513,515.6792
571,592.2622
676,701.1107
667,606.29895
782,777.5977
524,529.89935
508,525.7717
483,497.57147
595,591.3937
531,536.8187
584,636.26984
558,567.6143
300,313.5098
684,632.6466
776,784.26587
428,430.25122
552,552.59155
602,597.0331
517,508.79858
588,581.6336
578,535.78436
572,574.98584
445,440.2687
557,624.2756
712,696.5382
683,688.9979
541,546.25824
609,601.6957
512,528.1366
807,808.8975
593,630.21094
360,388.04736
811,800.93384
722,754.1411
511,554.87054
496,508.88412
544,549.0533
482,442.9274
508,514.1603
381,446.49408
584,585.1785
562,538.9323
802,781.2858
656,661.2614
455,480.71692
821,818.0832
560,527.7664
802,810.53094
553,578.48224
708,697.68945
472,463.91364
817,816.89325
664,677.9587
817,810.05853
661,681.4468
588,554.328
673,720.348
512,527.905
739,782.2905
636,657.3615
736,771.4828
566,570.95215
472,490.60455
798,807.237
557,592.39185
508,526.27466
529,581.69366
819,819.7224
517,536.9585
826,820.0247
573,562.4036
674,667.14606
706,702.02686
645,608.9677
690,730.4699
570,548.64557
834,829.7397
694,629.3952
514,514.65735
797,798.44006
611,578.8894
803,799.0043
601,606.62256
476,512.6216
665,608.89154
627,572.8074
532,551.2677
432,456.15277
782,774.1394
524,538.80994
815,811.34186
543,525.42645
498,521.9145
524,534.28326
545,555.78174
448,457.5228
790,810.9345
507,522.2988
799,803.6463
624,648.0578
724,727.1989
506,517.4688
561,520.42065
434,454.16232
462,490.55484
526,523.55286
713,718.0637
478,479.71725
512,531.4784
824,799.0341
763,763.5651
826,830.4251
524,529.5259
486,498.14807
557,572.32227
752,733.25073
552,541.41174
492,475.47928
634,628.60767
575,553.2143
659,726.64075
715,662.1461
662,732.24005
504,478.93198
607,634.7082
830,833.44196
457,480.96027
788,806.89813
645,662.8246
665,692.83307
642,640.7448
802,784.5012
607,612.25616
820,808.0435
589,633.6299
798,789.60126
643,681.64594
563,606.29877
543,570.4521
482,507.2662
820,791.14923
520,532.6424
565,593.0915
506,498.1832
687,738.39886
545,540.0828
759,751.13336
501,513.014
562,565.35706
703,677.2042
521,613.8283
739,686.2582
570,564.708
772,770.98553
513,542.4656
535,585.5858
600,585.9776
819,820.9783
448,424.27673
523,514.06555
677,682.0061
506,506.83405
523,547.2831
507,527.0805
483,496.69272
524,537.81213
444,471.6515
781,779.7201
617,643.6054
758,728.3626
643,602.32245
604,540.00903
571,600.652
366,373.05423
816,815.0982
567,572.64246
640,672.4894
696,691.3075
692,681.72546
522,514.5314
543,511.99814
658,649.28564
521,570.6395
714,646.8886
642,608.1566
603,616.1254
647,581.3676
471,511.2362
502,515.9493
531,590.2142
798,788.69226
806,796.71173
743,753.57947
388,393.41193
740,740.43085
733,709.3918
688,693.73096
550,508.00214
512,528.6304
514,512.4957
581,608.1529
604,614.50464
781,793.0979
605,618.75165
723,755.2958
519,518.2151
813,813.58136
631,622.56396
815,805.19934
827,833.22076
601,581.34143
823,834.6994
552,557.02637
524,536.59393
752,750.38806
442,456.9301
707,690.5512
704,735.2888
663,652.9333
584,573.45374
524,559.04346
610,610.8171
524,535.0914
733,762.1537
531,534.5869
524,527.6217
720,734.3124
633,645.01917
479,486.52136
568,572.47626
787,788.4693
658,648.70013
539,529.34937
517,535.80237
661,705.47095
597,619.8447
726,719.3166
533,509.97537
686,727.4416
542,526.92615
637,687.86127
820,820.714
774,789.48114
573,563.41327
529,545.10956
775,803.26624
825,818.8401
588,586.0942
535,575.76874
517,535.2254
535,563.3886
825,823.3681
538,551.97766
779,775.5946
509,529.92834
831,821.2079
576,589.8262
524,534.1703
700,746.3962
759,749.6572
405,450.90915
687,672.8158
528,571.0677
504,533.9717
517,534.86053
638,680.0594
501,502.30466
506,513.8739
533,532.78564
526,554.0123
566,624.6517
505,510.3404
750,759.0954
516,492.55426
581,589.2024
459,463.2455
585,583.2771
490,560.3465
593,410.0678
675,687.86273
689,684.7102
546,568.277
817,804.5915
542,593.1609
660,564.71136
494,561.3057
584,564.5852
520,507.48233
716,677.68146
786,771.22253
752,767.0223
502,531.35675
806,797.98346
496,509.9285
821,779.9463
684,666.1386
553,550.80646
490,489.78732
754,730.9709
596,576.30286
810,803.6082
776,773.48474
738,703.5062
625,633.83295
523,518.1346
509,561.1093
535,479.8295
561,569.4708
523,503.09476
579,588.4893
577,555.55145
788,746.78217
812,814.60077
730,747.002
537,528.34186
573,542.1115
833,821.4995
561,539.7787
508,516.85547
813,801.1212
601,600.0445
589,594.1215
546,545.1398
512,530.6159
551,564.0221
464,351.04358
505,512.6234
715,683.4274
624,575.955
829,816.5863
570,616.50977
597,589.0498
710,736.8956
657,633.24396
418,423.6876
809,786.1543
675,680.92285
828,816.4217
454,443.10696
522,547.67017
477,470.00488
575,604.0442
549,531.8416
709,749.15857
633,660.5853
500,474.36688
586,553.64215
550,551.10284
820,821.97314
574,556.31866
760,734.948
692,673.2109
654,603.88495
639,681.3898
559,551.7074
520,496.2515
490,524.24066
724,699.2552
450,468.69647
728,755.4152
433,449.34674
511,558.0969
502,519.2583
679,677.4097
611,625.1214
464,514.0684
571,596.76215
542,559.052
431,466.88242
636,634.7162
791,788.84143
641,671.73
479,504.47702
806,784.4256
534,621.8168
836,835.44006
352,426.6169
531,555.5986
537,539.6992
510,544.5439
563,570.9314
563,561.52374
524,539.01263
602,606.8045
536,530.9333
552,587.4239
430,432.60916
489,465.06744
760,738.336
747,772.1334
491,496.0049
561,572.2315
454,552.3281
780,790.71436
653,629.36383
599,615.68494
531,531.43976
585,572.1019
596,628.27496
813,801.96906
613,620.3988
728,730.19543
812,806.78723
800,765.9023
575,584.6839
513,507.52518
664,654.1887
580,562.4827
467,485.80658
813,783.121
755,762.0095
760,775.7584
481,498.19156
659,660.20874
508,563.7064
499,522.7484
528,531.57855
659,625.1102
822,818.95123
532,571.8736
544,559.3112
621,586.23724
687,688.1773
694,667.1054
795,795.1206
558,557.8992
683,686.3351
750,748.2037
678,637.5498
662,659.48157
703,720.7888
566,564.7401
642,612.6854
570,561.4785
595,601.03046
491,485.74878
828,828.0681
645,719.3336
657,684.36804
486,534.7968
477,484.43335
616,638.5099
515,465.30258
659,660.63165
588,609.4608
722,736.39484
508,517.66486
524,534.65027
625,632.41235
527,536.88116
424,465.518
762,755.0966
779,707.5166
639,633.8943
554,554.00146
671,680.4406
512,533.758
